trade_date,support,implementation,innovation,uncertainty_language,risk_regulation,policy_climate_factor,policy_climate_index
2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-03,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-05,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-18,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-19,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-22,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-23,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-24,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2021-02-25,1.4554777224953104,1.524132332046976,0.466851344951326,0.09611645337233184,0.7277388612476552,1.9187354693356993,59.20074793918077
2021-02-26,1.4058988080990154,1.4722147896131197,0.4509486742959106,0.09284237411974632,0.7029494040495077,1.8132636916715688,58.694988152856
2021-03-01,1.3580087335349789,1.4220657492677606,0.43558770698291777,0.08967982202589485,0.6790043667674894,1.7113846699495003,58.20645640153563
2021-03-02,1.3117499707186564,1.3736249693374607,0.42074999060787094,0.08662499806632638,0.6558749853593282,1.6129760217128322,57.734565835102025
2021-03-03,1.2670669511832526,1.3268342602013303,0.40641770132293015,0.08367423262530915,0.6335334755916263,1.5179195333006474,57.27874959370686
2021-03-04,1.2239059993279475,1.2816374143905864,0.3925736224259455,0.08082398108769467,0.6119529996639738,1.426101017843295,56.838460126829304
2021-03-05,1.1822152679399323,1.237980139069174,0.37920112367884623,0.07807081958093895,0.5911076339699661,1.3374101780950904,56.41316853552932
2021-03-08,1.141944675912801,1.1958099908143478,0.36628414133052106,0.07541144086216613,0.5709723379564005,1.2517404739394484,56.00236393710641
2021-03-09,1.1030458480864835,1.1550763126188643,0.3538071588201928,0.07284265034533384,0.5515229240432418,1.1689889944072698,55.60555285140033
2021-03-10,1.0654720571364509,1.1157301730391131,0.34175518813810685,0.07036136226372791,0.5327360285682254,1.0890563340548578,55.22225860799673
2021-03-11,1.0291781674423868,1.0777243074160836,0.3301137518211429,0.0679645959631765,0.5145890837211934,1.0118464735528523,54.852020773625426
2021-03-12,0.9941205808688991,1.0410130610985635,0.31886886556172234,0.0656494723215311,0.49706029043444955,0.9372666643427453,54.49439459906372
2021-03-15,0.9602571843931395,1.0055523346003625,0.3080070214091202,0.063413210290113,0.4801285921965697,0.8652273172224195,54.148950484880146
2021-03-16,0.9275472995164177,0.9712995306256822,0.2975151715430019,0.061253123552970995,0.46377364975820884,0.7956418947268694,53.815273465376976
2021-03-17,0.8959516333990427,0.9382135028989971,0.28738071259969294,0.059166617299936795,0.44797581669952136,0.7284268071748333,53.4929627101115
2021-03-18,0.8654322316596904,0.9062545067379773,0.2775914705323535,0.05715118510960221,0.4327161158298452,0.6635013122564574,53.18163104239736
2021-03-19,0.8359524327825979,0.8753841513100785,0.268135685986871,0.05520440593847346,0.41797621639129895,0.6007874180413729,52.880904474207526
2021-03-22,0.8074768240778164,0.8455653535154488,0.2590020001759033,0.053323941212685994,0.4037384120389082,0.5402097892906728,52.59042175692007
2021-03-23,0.7799711991416194,0.8167622934407519,0.25017944123410424,0.05150753201878619,0.3899855995708097,0.48169565696024946,52.30983394736731
2021-03-24,0.7534025167659655,0.7889403713303974,0.24165741103813979,0.04975299639020527,0.37670125838298274,0.4251747307867777,52.03880398866685
2021-03-25,0.7277388612476562,0.7620661660234885,0.2334256724756632,0.048058226686165974,0.3638694306238281,0.3705791148513422,51.77700630533108
2021-03-26,0.7029494040495086,0.7361073948065604,0.22547433714795548,0.046421187059873206,0.3514747020247543,0.3178432260192767,51.52412641216869
2021-03-29,0.6790043667674903,0.7110328746338809,0.21779385349145905,0.04483991101294747,0.33950218338374516,0.26690371515824274,51.27986053650851
2021-03-30,0.655874985359329,0.6868124846687309,0.2103749953039356,0.04331249903316323,0.3279374926796645,0.21769939103990826,51.0439152532917
2021-03-31,0.6335334755916271,0.6634171301006657,0.20320885066146518,0.04183711631265462,0.31676673779581355,0.17017114683381596,50.81600713259412
2021-04-01,0.6119529996639745,0.6408187071952938,0.19628681121297287,0.04041199054384737,0.30597649983198727,0.1242618891051397,50.595862399155344
2021-04-02,0.5911076339699668,0.6189900695345876,0.18960056183942323,0.0390354097904695,0.2955538169849834,0.07991646923103747,50.38321660350535
2021-04-06,0.5709723379564011,0.5979049954071745,0.18314207066526064,0.03770572043108309,0.28548616897820056,0.03708161715321635,50.177814304293896
2021-04-07,0.5515229240432423,0.5775381563094327,0.17690357941009652,0.03642132517266695,0.27576146202162116,-0.0042941226128730995,49.97940876144086
2021-04-08,0.532736028568226,0.5578650865195571,0.17087759406905353,0.035180681131863976,0.266368014284113,-0.044260452789079134,49.78776163973905
2021-04-09,0.5145890837211939,0.5388621537080424,0.16505687591057153,0.03398229798158827,0.25729454186059697,-0.08286538304008197,49.6026427225534
2021-04-12,0.4970602904344501,0.5205065305492823,0.15943443278086125,0.03282473616076557,0.24853014521722505,-0.12015528764513528,49.42382963527255
2021-04-13,0.4801285921965703,0.5027761673001817,0.15400351070456017,0.03170660514505652,0.24006429609828514,-0.1561749612052983,49.251107578180765
2021-04-14,0.4637736497582094,0.48564976531284154,0.148757585771501,0.03062656177648552,0.2318868248791047,-0.19096767245307336,49.08426906842918
2021-04-15,0.4479758166995219,0.469106751449499,0.14369035629984653,0.02958330864996842,0.22398790834976096,-0.22457521622909146,48.923113690796434
2021-04-16,0.43271611582984576,0.453127253368989,0.1387957352661768,0.028575592554801126,0.21635805791492288,-0.2570379636882794,48.76744785693937
2021-04-19,0.4179762163912995,0.43769207565503965,0.13406784299343555,0.02760220296923675,0.20898810819564975,-0.28839491079582175,48.617084572844455
2021-04-20,0.4037384120389087,0.4227826767577248,0.1295010000879517,0.026661970606343018,0.20186920601945435,-0.31868372517117177,48.471843214200725
2021-04-21,0.38998559957081014,0.40838114672037634,0.12508972061705217,0.025753766009393116,0.19499279978540507,-0.3479407913363835,48.33154930942434
2021-04-22,0.3767012583829832,0.3944701856651991,0.12082870551906995,0.024876498195102657,0.1883506291914916,-0.37620125442311936,48.19603433007411
2021-04-23,0.3638694306238285,0.38103308301174466,0.11671283623783166,0.024029113343083008,0.18193471531191424,-0.40349906239083716,48.06513548840623
2021-04-26,0.35147470202475467,0.3680536974032806,0.1127371685739778,0.023210593529936624,0.17573735101237734,-0.4298670068068699,47.938695541825034
2021-04-27,0.33950218338374555,0.3555164373169408,0.10889692674572958,0.022419955506473757,0.16975109169187277,-0.4553367622373869,47.81656260399494
2021-04-28,0.3279374926796649,0.3434062423343658,0.10518749765196786,0.021656249516581638,0.16396874633983244,-0.4799389242965542,47.698589962386535
2021-04-29,0.31676673779581394,0.3317085650503332,0.10160442533073265,0.02091855815632733,0.15838336889790697,-0.5037030463996003,47.584635902037746
2021-04-30,0.30597649983198766,0.32040935359764716,0.09814340560648649,0.020205995271923707,0.15298824991599383,-0.5266576752639385,47.47456353531836
2021-05-06,0.2955538169849838,0.30949503476729406,0.09480028091971167,0.019517704895234772,0.1477769084924919,-0.5488303852009896,47.368240637493365
2021-05-07,0.2854861689782009,0.2989524977035875,0.09157103533263038,0.018852860215541563,0.14274308448910045,-0.5702478112399002,47.26553948788764
2021-05-10,0.2757614620216215,0.28876907815471664,0.08845178970504831,0.01821066258633349,0.13788073101081075,-0.590935681122945,47.16633671646112
2021-05-11,0.2663680142841133,0.27893254325977884,0.08543879703452682,0.017590340565932006,0.13318400714205664,-0.610918846211048,47.070513155610215
2021-05-12,0.2572945418605972,0.26943107685402146,0.08252843795528582,0.016991148990794153,0.1286472709302986,-0.6302213113365495,46.977953697017384
2021-05-13,0.24853014521722527,0.26025326527464143,0.07971721639043068,0.016412368080382798,0.12426507260861264,-0.6488662636390763,46.88854715337696
2021-05-14,0.24006429609828536,0.25138808365009113,0.07700175535228014,0.015853302572528274,0.12003214804914268,-0.6668761004191577,46.80218612483107
2021-05-17,0.2318868248791049,0.24282488265642102,0.07437879288575056,0.015313280888242773,0.11594341243955245,-0.6842724560430452,46.718766869955275
2021-05-18,0.22398790834976112,0.23455337572474974,0.07184517814992332,0.014791654324984223,0.11199395417488056,-0.7010762279310544,46.638189181138905
2021-05-19,0.21635805791492302,0.22656362668449476,0.06939786763308846,0.014287796277400575,0.10817902895746151,-0.7173076016606483,46.56035626421037
2021-05-20,0.20898810819564986,0.21884603782752005,0.06703392149671783,0.013801101484618387,0.10449405409782493,-0.7329860752144195,46.485174622162916
2021-05-21,0.20186920601945446,0.2113913383788626,0.06475050004397591,0.013330985303171521,0.10093460300972723,-0.7481304824020946,46.41255394284105
2021-05-24,0.19499279978540518,0.20419057336018837,0.06254486030852614,0.012876883004696568,0.09749639989270259,-0.7627590154847005,46.34240699045286
2021-05-25,0.1883506291914917,0.1972350928325997,0.06041435275953503,0.012438249097551339,0.09417531459574585,-0.7768892470280684,46.27464950077774
2021-05-26,0.18193471531191435,0.1905165415058725,0.058356418118915884,0.012014556671541514,0.09096735765595718,-0.7905381510119273,46.2092000799438
2021-05-27,0.17573735101237745,0.18402684870164046,0.05636858428698895,0.011605296764968322,0.08786867550618872,-0.8037221232199437,46.145980106653205
2021-05-28,0.16975109169187286,0.17775821865847058,0.054448463372864846,0.011209977753236887,0.08487554584593643,-0.8164570009352022,46.084913637738154
2021-05-31,0.16396874633983252,0.17170312116718306,0.052593748825983985,0.010828124758290827,0.08198437316991626,-0.8287580819647858,46.02592731693395
2021-06-01,0.15838336889790705,0.16585428252516676,0.05080221266536638,0.010459279078163674,0.07919168444895353,-0.840640143016309,45.96895028675956
2021-06-02,0.1529882499159939,0.16020467679882375,0.04907170280324329,0.010102997635961862,0.07649412495799696,-0.8521174574484781,45.91391410339987
2021-06-03,0.14777690849249198,0.1547475173836472,0.04740014045985588,0.009758852447617395,0.07388845424624599,-0.8632038124170035,45.86075265448737
2021-06-04,0.14274308448910053,0.1494762488517939,0.04578551766631524,0.00942643010777079,0.07137154224455027,-0.8739125254364589,45.8094020796845
2021-06-07,0.13788073101081083,0.14438453907735846,0.044225894852524206,0.009105331293166754,0.06894036550540542,-0.8842564603779813,45.75980069397124
2021-06-08,0.13318400714205672,0.13946627162988953,0.04271939851726346,0.008795170282966011,0.06659200357102836,-0.8942480429220327,45.71188891354579
2021-06-09,0.12864727093029868,0.13471553842701084,0.04126421897764296,0.008495574495397085,0.06432363546514934,-0.9038992754847835,45.66560918424938
2021-06-10,0.1242650726086127,0.13012663263732083,0.03985860819521538,0.008206184040191408,0.06213253630430635,-0.9132217516360469,45.620905912429166
2021-06-11,0.12003214804914275,0.12569404182504568,0.03850087767614011,0.007926651286264146,0.060016074024571375,-0.9222266700260877,45.57772539815622
2021-06-15,0.11594341243955252,0.12141244132821062,0.03718939644287532,0.007656640444121394,0.05797170621977626,-0.9309248478380314,45.53601577071832
2021-06-16,0.11199395417488063,0.11727668786237497,0.035922589074961694,0.007395827162492119,0.055996977087440315,-0.939326733782036,45.49572692631014
2021-06-17,0.10817902895746158,0.11328181334224748,0.034698933816544264,0.007143898138700295,0.05408951447873079,-0.947442420646833,45.45681046784587
2021-06-18,0.104494054097825,0.10942301891376012,0.03351696074835895,0.0069005507423092,0.0522470270489125,-0.9552816574237186,45.41921964682214
2021-06-21,0.1009346030097273,0.1056956691894314,0.03237525002198799,0.006665492651585767,0.05046730150486365,-0.9628538610175562,45.382909307161206
2021-06-22,0.09749639989270266,0.10209528668009427,0.031272430154263106,0.006438441502348291,0.04874819994635133,-0.9701681275588591,45.347835830967114
2021-06-23,0.09417531459574592,0.09861754641629994,0.030207176379767546,0.006219124548775676,0.04708765729787296,-0.9772332433305431,45.313957086129555
2021-06-24,0.09096735765595725,0.09525827075293633,0.02917820905945797,0.006007278335770763,0.04548367882797862,-0.9840576953224726,45.281232375712584
2021-06-25,0.08786867550618879,0.0920134243508203,0.028184292143494504,0.005802648382484167,0.043934337753094396,-0.9906496814264808,45.249622389067284
2021-06-28,0.0848755458459365,0.08887910932923536,0.02722423168643245,0.00560498887661845,0.04243777292296825,-0.99701712028411,45.21908915460976
2021-06-29,0.08198437316991633,0.0858515605835916,0.02629687441299202,0.00541406237914542,0.040992186584958165,-1.0031676607989017,45.189595994207664
2021-06-30,0.07919168444895358,0.08292714126258345,0.025401106332683217,0.005229639539081842,0.03959584222447679,-1.0091086913246634,45.16110747912047
2021-07-01,0.07649412495799701,0.08010233839941194,0.024535851401621674,0.005051498817980936,0.038247062478998506,-1.0148473485407479,45.133589387440615
2021-07-02,0.07388845424624604,0.07737375869182367,0.02370007022992797,0.0048794262238087025,0.03694422712312302,-1.0203905260250106,45.10700866298437
2021-07-05,0.07137154224455032,0.07473812442589702,0.022892758833157643,0.0047132150538854,0.03568577112227516,-1.0257448825347382,45.081333375582936
2021-07-06,0.06894036550540547,0.0721922695386793,0.022112947426262124,0.0045526656465833815,0.034470182752702735,-1.0309168500054995,45.056532682726306
2021-07-07,0.06659200357102842,0.06973313581494484,0.021359699258631747,0.00439758514148301,0.03329600178551421,-1.0359126412775252,45.03257679251358
2021-07-08,0.0643236354651494,0.06735776921350549,0.020632109488821496,0.004247787247698547,0.0321618177325747,-1.0407382575589006,45.00943692786537
2021-07-09,0.06213253630430641,0.06506331631866048,0.01992930409760771,0.004103092020095708,0.031066268152153204,-1.0453994956345323,44.98708529195527
2021-07-12,0.060016074024571424,0.06284702091252291,0.019250438838070073,0.003963325643132077,0.030008037012285712,-1.0499019548295525,44.965495034818794
2021-07-13,0.057971706219776306,0.06070622066410538,0.018594698221437677,0.0038283202220607015,0.028985853109888153,-1.0542510437355246,44.944640221099846
2021-07-14,0.055996977087440364,0.05863834393118755,0.017961294537480865,0.0036979135812460636,0.027998488543720182,-1.0584519867075268,44.924495798895755
2021-07-15,0.05408951447873084,0.05664090667112381,0.01734946690827215,0.0035719490693501515,0.02704475723936542,-1.0625098301399252,44.90503756966362
2021-07-16,0.05224702704891255,0.05471150945688013,0.016758480374179492,0.003450275371154604,0.026123513524456275,-1.066429448528368,44.886242159151756
2021-07-19,0.0504673015048637,0.052847834594715766,0.016187625010994012,0.003332746325792887,0.02523365075243185,-1.070215550325287,44.86808698932129
2021-07-20,0.04874819994635138,0.0510476433400472,0.01563621507713157,0.003219220751174149,0.02437409997317569,-1.0738726835959385,44.85055025122424
2021-07-21,0.047087657297873,0.04930877320815004,0.01510358818988379,0.003109562274387841,0.0235438286489365,-1.0774052414817803,44.833610878805466
2021-07-22,0.045483678827978664,0.04762913537646823,0.014589104529729002,0.0030036391678853846,0.022741839413989332,-1.080817467477745,44.81724852359698
2021-07-23,0.04393433775309444,0.04600671217541021,0.014092146071747268,0.0029013241912420862,0.02196716887654722,-1.0841134605297493,44.80144353027433
2021-07-26,0.04243777292296829,0.044439554664617735,0.01361211584321624,0.0028024944383092274,0.021218886461484145,-1.087297179958564,44.786176913045566
2021-07-27,0.04099218658495821,0.042925780291795855,0.013148437206496024,0.0027070311895727125,0.020496093292479103,-1.0903724502159597,44.77143033284452
2021-07-28,0.03959584222447683,0.041463570631291774,0.012700553166341621,0.0026148197695409236,0.019797921112238416,-1.0933429654788405,44.75718607530092
2021-07-29,0.03824706247899854,0.04005116919970602,0.01226792570081085,0.0025257494089904707,0.01912353123949927,-1.0962122940868828,44.743427029460996
2021-07-30,0.036944227123123057,0.038686879345911876,0.011850035114963995,0.002439713111904354,0.018472113561561528,-1.0989838828290142,44.73013666723287
2021-08-02,0.035685771122275195,0.03736906221294855,0.011446379416578832,0.0023566075269427027,0.017842885561137597,-1.1016610610838782,44.71729902353215
2021-08-03,0.03447018275270277,0.03609613476933969,0.011056473713131072,0.0022763328232916933,0.017235091376351385,-1.1042470448192585,44.70489867710384
2021-08-04,0.03329600178551424,0.03486656790747246,0.010679849629315884,0.0021987925707415076,0.01664800089275712,-1.1067449404552714,44.692920731997475
2021-08-05,0.03216181773257473,0.033678884606752786,0.010316054744410759,0.0021238936238492756,0.016080908866287366,-1.1091577485959592,44.681350799673375
2021-08-06,0.03106626815215324,0.032531658159330276,0.009964652048803865,0.0020515460100478562,0.01553313407607662,-1.111488367633775,44.67017498171832
2021-08-09,0.030008037012285747,0.03142351045626149,0.009625219419035047,0.001981662821566041,0.015004018506142873,-1.1137395972312851,44.659379853150085
2021-08-10,0.028985853109888184,0.03035311033205272,0.009297349110718849,0.001914160111030353,0.014492926554944092,-1.1159141416842713,44.64895244629061
2021-08-11,0.027998488543720213,0.029319171965593808,0.008980647268740443,0.001848956790623034,0.013999244271860107,-1.1180146131702724,44.63888023518856
2021-08-12,0.02704475723936545,0.02832045333556193,0.008674733454136085,0.0017859745346750777,0.013522378619682725,-1.1200435348864715,44.629151120572494
2021-08-13,0.026123513524456306,0.02735575472844009,0.008379240187089755,0.001725137685577304,0.013061756762228153,-1.122003344080693,44.619753415316566
2021-08-16,0.025233650752431877,0.026423917297357907,0.008093812505497015,0.0016663731628964455,0.012616825376215939,-1.1238963949791523,44.610675830401334
2021-08-17,0.024374099973175717,0.025523821670023625,0.007818107538565792,0.0016096103755870762,0.012187049986587858,-1.125724961614478,44.60190746135281
2021-08-18,0.02354382864893653,0.024654386604075044,0.007551794094941902,0.0015547811371939223,0.011771914324468264,-1.1274912405573991,44.593437775143414
2021-08-19,0.022741839413989356,0.023814567688234138,0.007294552264864508,0.001501819583942694,0.011370919706994678,-1.1291973535553814,44.58525659753917
2021-08-20,0.02196716887654724,0.02300335608770513,0.007046073035873641,0.0014506620956210449,0.01098358443827362,-1.1308453500813835,44.57735410087785
2021-08-23,0.021218886461484166,0.022219777332308892,0.0068060579216081265,0.0014012472191546155,0.010609443230742083,-1.1324372097957909,44.56972079226347
2021-08-24,0.020496093292479124,0.02146289014589795,0.006574218603248018,0.0013535155947863578,0.010248046646239562,-1.1339748449244889,44.56234750216294
2021-08-25,0.019797921112238437,0.020731785315645908,0.0063502765831708165,0.0013074098847704633,0.009898960556119218,-1.1354601025559292,44.555225373391146
2021-08-26,0.01912353123949929,0.02002558459985303,0.006133962850405431,0.0012628747044952367,0.009561765619749646,-1.1368947668599503,44.54834585047118
2021-08-27,0.01847211356156155,0.01934343967295596,0.005925017557482004,0.001219856555952178,0.009236056780780775,-1.1382805612310163,44.54170066935712
2021-08-30,0.01784288556113762,0.018684531106474295,0.005723189708289422,0.0011783037634713524,0.00892144278056881,-1.1396191503584479,44.53528184750676
2021-08-31,0.017235091376351406,0.018048067384669863,0.005528236856565542,0.0011381664116458478,0.008617545688175703,-1.1409121422261381,44.529081674292605
2021-09-01,0.016648000892757142,0.017433283953736247,0.005339924814657948,0.001099396285370755,0.008324000446378571,-1.1421610900441448,44.52309270173942
2021-09-02,0.016080908866287387,0.016839442303376407,0.005158027372205385,0.0010619468119246389,0.008040454433143693,-1.1433674941144885,44.51730773557737
2021-09-03,0.015533134076076639,0.016265829079665152,0.004982326024401938,0.0010257730050239292,0.007766567038038319,-1.1445328036333964,44.511719826599844
2021-09-06,0.015004018506142892,0.015711755228130758,0.004812609709517529,0.0009908314107830213,0.007502009253071446,-1.1456584184321517,44.50632226231573
2021-09-07,0.014492926554944111,0.015176555166026374,0.00464867455535943,0.0009570800555151772,0.007246463277472056,-1.1467456906586444,44.50110855888599
2021-09-08,0.013999244271860124,0.014659585982796916,0.0044903236343702265,0.0009244783953115177,0.006999622135930062,-1.147795926401645,44.49607245333497
2021-09-09,0.01352237861968274,0.014160226667780978,0.004337366727068047,0.0008929872673375396,0.00676118930984137,-1.1488103872597446,44.491207896026935
2021-09-10,0.013061756762228167,0.013677877364220057,0.004189620093544882,0.0008625688427886527,0.006530878381114083,-1.1497902918568554,44.48650904339897
2021-09-13,0.012616825376215952,0.013211958648678964,0.004046906252748512,0.0008331865814482235,0.006308412688107976,-1.150736817306085,44.48197025094135
